ID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
18813,female,group c,some college,standard,completed,single,sometimes,yes,0.0,private,> 10,48,57,65
18814,male,group c,associate's degree,standard,completed,married,regularly,yes,3.0,private,5 - 10,84,79,78
18815,female,group c,high school,standard,unknown,single,sometimes,yes,3.0,school_bus,5 - 10,50,69,68
18816,female,group c,some college,standard,none,married,regularly,yes,2.0,unknown,> 10,58,67,66
18817,male,group c,bachelor's degree,free/reduced,completed,married,regularly,no,3.0,school_bus,5 - 10,62,62,63
18818,female,group c,associate's degree,standard,none,single,sometimes,no,1.0,private,5 - 10,65,74,74
18819,female,group d,bachelor's degree,free/reduced,none,divorced,regularly,no,1.0,school_bus,< 5,25,38,42
18820,female,group b,bachelor's degree,standard,none,married,regularly,no,1.0,school_bus,> 10,71,81,80
18821,female,group d,some college,standard,completed,divorced,regularly,unknown,0.0,private,< 5,83,83,90
18822,male,group c,bachelor's degree,free/reduced,none,single,sometimes,yes,3.0,private,5 - 10,89,78,74
18823,female,group c,associate's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,66,84,71
18824,male,group d,unknown,standard,none,married,regularly,yes,4.0,private,5 - 10,74,61,64
18825,male,group b,associate's degree,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,64,69,67
18826,female,group e,some high school,standard,none,married,unknown,yes,0.0,private,< 5,64,70,66
18827,female,group c,associate's degree,standard,none,unknown,sometimes,yes,3.0,private,< 5,70,90,86
18828,female,group c,unknown,standard,completed,married,regularly,yes,2.0,private,5 - 10,75,89,80
18829,male,group d,associate's degree,standard,completed,married,regularly,no,2.0,school_bus,> 10,78,80,79
18830,male,group d,some college,standard,none,single,regularly,yes,4.0,private,5 - 10,72,56,55
18831,female,unknown,associate's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,90,93,93
18832,female,group d,associate's degree,standard,completed,single,sometimes,no,3.0,private,> 10,89,94,100
18833,female,group d,some college,free/reduced,none,married,sometimes,yes,3.0,private,< 5,79,81,83
18834,female,group c,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,35,55,50
18835,female,group b,associate's degree,free/reduced,none,married,regularly,no,0.0,private,5 - 10,48,65,67
18836,male,group d,bachelor's degree,free/reduced,none,married,sometimes,no,3.0,private,5 - 10,74,62,66
18837,male,group c,associate's degree,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,61,59,53
18838,male,group c,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,< 5,64,71,63
18839,male,group d,some college,free/reduced,completed,divorced,never,yes,3.0,school_bus,< 5,80,86,82
18840,male,group b,master's degree,standard,none,married,sometimes,yes,3.0,private,< 5,67,60,66
18841,male,group b,some college,standard,none,married,regularly,yes,1.0,unknown,5 - 10,42,31,33
18842,female,group c,high school,free/reduced,completed,divorced,regularly,no,4.0,private,5 - 10,65,78,84
18843,female,unknown,some high school,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,52,60,60
18844,male,group c,bachelor's degree,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,55,56,48
18845,male,group d,master's degree,free/reduced,none,divorced,sometimes,yes,0.0,school_bus,< 5,51,54,49
18846,female,group c,bachelor's degree,standard,none,married,regularly,no,2.0,private,5 - 10,62,58,67
18847,female,group c,some college,standard,completed,married,never,yes,1.0,school_bus,< 5,71,78,79
18848,male,group c,some college,standard,none,married,sometimes,no,1.0,school_bus,> 10,42,43,38
18849,female,group d,some college,standard,none,single,regularly,unknown,1.0,school_bus,< 5,64,80,81
18850,male,group b,some college,standard,none,married,never,no,4.0,school_bus,< 5,56,50,47
18851,female,group e,high school,free/reduced,unknown,divorced,sometimes,yes,2.0,unknown,unknown,51,61,61
18852,female,group c,some college,free/reduced,completed,single,regularly,no,1.0,private,5 - 10,61,78,72
18853,male,group c,high school,free/reduced,none,widowed,sometimes,yes,3.0,private,5 - 10,51,55,50
18854,male,group b,some high school,standard,completed,married,never,yes,1.0,school_bus,5 - 10,62,61,61
18855,female,group b,master's degree,standard,none,married,regularly,yes,0.0,school_bus,< 5,69,78,78
18856,male,group d,high school,standard,none,married,never,yes,5.0,private,> 10,88,80,79
18857,male,group c,some high school,free/reduced,completed,married,sometimes,yes,0.0,private,5 - 10,34,38,35
18858,female,group d,high school,standard,none,married,regularly,yes,0.0,school_bus,5 - 10,63,69,67
18859,male,group d,master's degree,free/reduced,none,married,regularly,yes,3.0,private,5 - 10,50,47,49
18860,male,unknown,master's degree,free/reduced,none,single,sometimes,no,4.0,school_bus,< 5,56,54,50
18861,female,group e,associate's degree,free/reduced,completed,single,never,no,4.0,school_bus,< 5,63,86,85
18862,female,group d,master's degree,standard,completed,married,regularly,no,1.0,private,< 5,68,76,83
18863,male,group b,some college,free/reduced,completed,married,sometimes,no,4.0,school_bus,< 5,14,23,20
18864,male,group d,high school,standard,completed,single,regularly,no,0.0,school_bus,< 5,71,57,66
18865,female,group d,bachelor's degree,free/reduced,completed,married,regularly,yes,1.0,private,5 - 10,55,70,79
18866,female,group b,some college,free/reduced,none,married,sometimes,yes,0.0,private,unknown,40,53,54
18867,male,group c,some college,standard,none,married,regularly,no,2.0,school_bus,5 - 10,88,77,77
18868,female,group d,high school,standard,completed,married,regularly,yes,3.0,private,5 - 10,79,76,80
18869,male,group e,some high school,standard,completed,married,sometimes,yes,1.0,school_bus,> 10,100,97,99
18870,male,group d,some high school,standard,none,single,sometimes,yes,3.0,unknown,5 - 10,79,76,68
18871,female,group d,some high school,free/reduced,none,widowed,regularly,yes,1.0,school_bus,5 - 10,55,66,72
18872,female,group d,high school,standard,none,widowed,never,no,1.0,private,< 5,32,48,43
18873,female,group c,high school,free/reduced,none,married,regularly,no,5.0,unknown,> 10,54,65,60
18874,female,group e,associate's degree,standard,none,single,unknown,yes,4.0,private,5 - 10,69,73,70
18875,female,group a,associate's degree,standard,completed,married,sometimes,no,0.0,private,> 10,67,77,74
18876,male,group c,bachelor's degree,standard,none,married,sometimes,no,7.0,unknown,> 10,82,72,70
18877,female,group b,high school,free/reduced,none,divorced,regularly,yes,2.0,unknown,< 5,50,59,56
18878,male,group c,high school,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,74,77,68
18879,female,group c,high school,free/reduced,none,married,regularly,yes,0.0,private,5 - 10,56,66,56
18880,male,unknown,high school,standard,none,married,sometimes,yes,3.0,private,> 10,67,53,47
18881,female,group c,associate's degree,standard,unknown,married,sometimes,yes,4.0,school_bus,5 - 10,49,60,60
18882,female,group a,some high school,free/reduced,unknown,married,never,yes,2.0,private,5 - 10,63,77,74
18883,male,group c,master's degree,standard,none,married,never,yes,2.0,unknown,> 10,65,48,43
18884,male,group d,master's degree,standard,none,married,never,yes,0.0,school_bus,5 - 10,50,57,57
18885,male,group c,some college,free/reduced,completed,married,never,yes,2.0,school_bus,< 5,70,80,72
18886,male,group c,bachelor's degree,standard,completed,married,regularly,no,0.0,private,5 - 10,67,63,67
18887,male,group a,high school,free/reduced,completed,married,regularly,yes,3.0,school_bus,5 - 10,58,64,58
18888,male,group b,master's degree,standard,completed,married,sometimes,yes,1.0,private,< 5,62,70,70
18889,female,group d,some high school,standard,completed,single,sometimes,unknown,2.0,school_bus,5 - 10,47,52,61
18890,female,group c,unknown,standard,completed,married,sometimes,yes,0.0,unknown,5 - 10,69,70,75
18891,male,group d,some college,standard,completed,married,never,yes,1.0,school_bus,5 - 10,53,43,47
18892,female,group d,high school,standard,completed,single,sometimes,yes,2.0,private,5 - 10,49,57,63
18893,male,group d,high school,standard,completed,divorced,sometimes,unknown,3.0,private,> 10,83,82,81
18894,female,group c,some high school,standard,completed,unknown,sometimes,yes,2.0,school_bus,< 5,61,78,75
18895,male,group d,some college,standard,completed,married,sometimes,no,4.0,private,5 - 10,70,68,71
18896,female,group c,high school,standard,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,80,73,72
18897,male,group b,some high school,standard,none,single,regularly,no,5.0,unknown,< 5,37,37,35
18898,female,group e,some college,standard,none,married,sometimes,no,3.0,school_bus,< 5,75,78,74
18899,female,group c,bachelor's degree,standard,completed,single,sometimes,no,2.0,private,> 10,79,85,84
18900,female,group e,associate's degree,free/reduced,none,single,sometimes,yes,2.0,school_bus,5 - 10,54,58,53
18901,male,group d,some college,standard,none,married,never,yes,2.0,private,< 5,51,50,53
18902,female,group d,unknown,free/reduced,completed,married,regularly,no,1.0,school_bus,> 10,49,55,58
18903,female,group c,associate's degree,standard,none,married,sometimes,yes,0.0,unknown,5 - 10,58,69,60
18904,female,group e,high school,standard,completed,divorced,regularly,yes,5.0,school_bus,> 10,82,83,86
18905,female,group c,some high school,free/reduced,none,single,sometimes,yes,1.0,private,5 - 10,57,70,68
18906,female,group a,some high school,standard,completed,unknown,never,yes,3.0,unknown,5 - 10,56,67,69
18907,female,group c,associate's degree,standard,none,married,sometimes,yes,3.0,unknown,< 5,83,83,84
18908,male,group c,some high school,standard,completed,married,sometimes,yes,0.0,private,> 10,83,84,78
18909,male,group a,high school,free/reduced,none,unknown,regularly,yes,4.0,school_bus,5 - 10,49,45,46
18910,male,group d,associate's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,87,74,82
18911,male,group d,high school,standard,completed,married,sometimes,yes,3.0,school_bus,< 5,60,65,68
18912,male,group b,associate's degree,standard,none,divorced,sometimes,unknown,0.0,school_bus,> 10,70,72,66
18913,female,group d,high school,free/reduced,none,single,never,yes,1.0,unknown,> 10,63,74,70
18914,female,group c,high school,standard,none,divorced,regularly,yes,1.0,school_bus,< 5,44,50,56
18915,male,group c,associate's degree,standard,none,married,regularly,yes,2.0,private,< 5,78,74,68
18916,female,group b,unknown,standard,none,unknown,never,yes,3.0,unknown,5 - 10,72,88,85
18917,male,group d,some high school,free/reduced,none,single,sometimes,yes,6.0,school_bus,5 - 10,55,48,48
18918,female,group d,unknown,standard,none,married,regularly,yes,5.0,school_bus,< 5,50,56,58
18919,female,group d,high school,standard,none,divorced,regularly,no,3.0,private,5 - 10,84,94,86
18920,female,group a,unknown,standard,unknown,married,regularly,yes,2.0,private,5 - 10,81,82,73
18921,male,group c,bachelor's degree,standard,completed,married,sometimes,no,3.0,private,5 - 10,91,91,90
18922,male,group b,some high school,standard,none,married,sometimes,no,1.0,private,5 - 10,54,59,62
18923,female,group b,bachelor's degree,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,80,89,87
18924,male,unknown,high school,standard,none,divorced,never,no,2.0,private,> 10,81,74,66
18925,male,group c,associate's degree,standard,none,divorced,sometimes,yes,4.0,private,unknown,68,67,64
18926,male,group c,bachelor's degree,standard,none,married,sometimes,no,3.0,unknown,> 10,81,70,68
18927,male,unknown,associate's degree,free/reduced,unknown,divorced,regularly,yes,0.0,school_bus,< 5,74,75,63
18928,female,group c,bachelor's degree,free/reduced,unknown,married,sometimes,no,1.0,school_bus,< 5,50,66,59
18929,male,group d,associate's degree,standard,completed,divorced,regularly,yes,1.0,private,5 - 10,77,74,72
18930,female,group d,high school,standard,none,divorced,sometimes,yes,3.0,private,5 - 10,52,68,61
18931,female,group b,associate's degree,free/reduced,completed,married,sometimes,yes,1.0,private,5 - 10,45,56,60
18932,female,unknown,high school,standard,none,married,regularly,yes,4.0,private,5 - 10,35,40,45
18933,male,group c,associate's degree,free/reduced,none,married,sometimes,yes,2.0,private,5 - 10,48,55,44
18934,female,group c,associate's degree,standard,completed,married,never,yes,2.0,unknown,5 - 10,77,85,79
18935,male,group d,high school,free/reduced,none,single,sometimes,yes,4.0,school_bus,5 - 10,48,43,37
18936,female,group b,some college,standard,completed,married,never,yes,0.0,school_bus,> 10,66,78,82
18937,male,group b,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,46,43,45
18938,male,group d,master's degree,free/reduced,none,married,sometimes,unknown,1.0,unknown,5 - 10,72,70,66
18939,female,group c,high school,standard,completed,single,regularly,no,2.0,school_bus,5 - 10,79,89,88
18940,male,group b,some college,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,63,63,60
18941,female,group d,associate's degree,free/reduced,completed,single,regularly,yes,2.0,school_bus,unknown,82,91,94
18942,male,group d,unknown,free/reduced,none,divorced,regularly,yes,3.0,school_bus,5 - 10,69,68,65
18943,female,group c,some college,standard,unknown,married,sometimes,no,2.0,private,5 - 10,82,94,88
18944,male,group d,high school,standard,none,married,unknown,yes,5.0,private,5 - 10,62,59,54
18945,female,group e,some high school,standard,none,married,sometimes,yes,3.0,unknown,5 - 10,94,97,97
18946,male,group c,some college,free/reduced,none,divorced,sometimes,no,1.0,private,5 - 10,59,53,57
18947,female,group c,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,< 5,41,45,42
18948,male,group d,high school,standard,completed,married,never,yes,1.0,school_bus,> 10,66,54,57
18949,male,group d,bachelor's degree,free/reduced,none,married,sometimes,yes,0.0,private,< 5,46,51,50
18950,male,group d,associate's degree,standard,none,unknown,regularly,yes,1.0,private,> 10,89,84,72
18951,female,group b,unknown,standard,completed,married,sometimes,no,4.0,school_bus,< 5,65,75,77
18952,male,group b,associate's degree,free/reduced,completed,married,unknown,yes,1.0,school_bus,5 - 10,60,60,61
18953,male,group a,bachelor's degree,standard,completed,married,never,yes,2.0,private,> 10,68,73,74
18954,male,group b,some high school,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,61,62,58
18955,female,group e,bachelor's degree,free/reduced,completed,widowed,regularly,no,3.0,private,< 5,73,83,85
18956,female,group b,associate's degree,standard,none,married,regularly,yes,2.0,private,5 - 10,69,82,80
18957,female,group c,some college,standard,none,married,sometimes,yes,1.0,private,5 - 10,66,74,69
18958,female,unknown,associate's degree,free/reduced,completed,married,unknown,yes,2.0,private,5 - 10,59,65,69
18959,female,group b,high school,free/reduced,none,married,regularly,yes,0.0,private,5 - 10,69,92,82
18960,female,group d,bachelor's degree,standard,completed,married,regularly,yes,3.0,private,< 5,80,90,98
